Gene,scores,logfoldchanges,pvals,pvals_adj
PTPN22,4.267134,1.1684115,0.00016267924435496494,0.003426476853383939
CMPK2,4.264168,1.043158,0.00011370197598698962,0.0025699471466872994
POTEF,4.2569633,3.1636794,0.00010712611718254283,0.0024482199157268374
USP13,4.256488,4.5028496,0.00010405673742912594,0.0023965978955986663
PDPN,4.2512627,1.4217805,0.00019182581750286766,0.003903098472519639
CNOT4,4.249914,1.4703125,0.0001033037941967919,0.0023815753372649295
FCAMR,4.2448263,1.978704,0.00011694696513997704,0.0026282233158560066
FYN,4.232555,3.7561321,0.00016224712121544997,0.003420420928404319
NEXN,4.2315784,1.3190433,0.00019445189019252822,0.003950954837236745
PTPN22,4.231329,1.5307233,0.0001646063290961283,0.003460738623607486
MZB1,4.2285585,1.5491959,0.00016689200158328618,0.003498077057554506
HK1,4.2277846,1.4016651,0.00023441527367558203,0.004563668897334677
CENPM,4.223776,-3.205901,0.00011296702305177545,0.0025586980674888464
GZMB,4.2229667,3.4453657,0.0002724331952160657,0.005140717025924598
HLTF,4.222908,2.8154776,0.00011309610964802624,0.0025586980674888464
IRF4,4.2171144,1.0299809,0.0001513769165986135,0.0032295205165167196
RPSAP9,4.2152185,1.9623616,0.00011562738976289033,0.0026022763689405584
ANKRD35,4.2100387,1.0251588,0.00011779692531601472,0.002646067970524553
PSMA6,4.2077785,1.5044048,0.0001236987285409292,0.0027460421168867847
NFKBIZ,4.207436,1.193588,0.00014273936951197957,0.0030735418086041046
CDC6,4.2069135,2.3886197,0.00013037815527800335,0.0028615259185456325
PRR32,4.2049828,1.0220987,0.0001288072164827439,0.0028328605254064
KNSTRN,4.2043138,1.3191311,0.00012276178935926782,0.002727802709825685
RINL,4.1956882,1.0755925,0.00013566827186583104,0.0029440637326407656
FGR,4.1925483,1.1645193,0.00012420831960234822,0.0027521887472732025
RORA,4.1877065,3.4762475,0.0001838824377336891,0.0037772151462733953
UQCRFS1,4.1866026,1.199294,0.0001267753521351804,0.002795972766181342
MIR155HG,4.1850486,1.3939173,0.00013974736685487353,0.0030187345588143844
FDFT1,4.182732,1.0182775,0.00017030147083352723,0.0035569323093693917
IGDCC4,4.182602,2.7952864,0.00014832777542623236,0.0031794028419070116
LAIR2,4.177326,3.681808,0.0003076652415270542,0.00565671184645175
TMSB4X,4.1772647,3.41692,0.0001328374968896772,0.002897405279305158
PRDM1,4.17581,1.3490402,0.0001324864219769173,0.002893598875559569
CD69,4.170053,1.0669907,0.0001333426267816594,0.0029029174621076673
ADAM19,4.164706,1.0268031,0.00017336656775813688,0.0036039942404751187
SGO1,4.156657,1.0936497,0.0001390966186969749,0.0030060501327993563
GNG2,4.1566224,1.5700254,0.0001513555494496452,0.0032295205165167196
,4.1380806,-4.4190044,0.00017624216483822972,0.0036519877757346182
FIGNL1,4.137916,1.6108817,0.00015158022181511059,0.0032315482439871277
DNASE1L3,4.1284924,1.2160578,0.00018175826194030445,0.0037433339562951604
P2RY10,4.1116886,1.5328066,0.00016059657001849393,0.0033931853228516716
,4.1054697,1.4522213,0.00021988441511580677,0.004352331391583042
DUSP6,4.099506,2.309351,0.00021316378853944096,0.004237033337998039
NUDT6,4.0986075,1.4834676,0.0001695915919499902,0.0035436702475168664
THEMIS,4.098144,1.6702318,0.0001674983521460899,0.0035076779747565626
,4.096582,1.2146711,0.0001685617351292147,0.0035268244156381073
HLA-DRB4,4.088172,2.5753293,0.00017531983672548307,0.003637655928058082
IDH2,4.0879655,1.0109518,0.00017286419811682286,0.0036009188112340555
NSD1,4.0794296,2.1165411,0.0002592938735007826,0.00495012722909666
EGR3,4.071317,-1.3059773,0.00018244222851252802,0.003754151589492024
,4.0670047,2.4798021,0.00023160012950510805,0.004524881943046026
PVRIG,4.0594463,1.2613032,0.00021423719961566673,0.004254230167048649
DUSP6,4.0589314,1.0525162,0.000206515453859468,0.004139672277851633
SLC2A6,4.0484757,1.0705698,0.0001971240010366885,0.003990305997878744
PTK7,4.0477953,1.0147579,0.00019687966979973568,0.0039887736784651375
KRI1,4.02818,1.4379497,0.000281339963590437,0.005268942857313066
PARP11,4.0276103,1.0635749,0.00021036257169443725,0.0042060955955827315
XPOT,4.027037,1.068793,0.00023320714292194528,0.004547145806185423
KNSTRN,4.0247674,1.197661,0.00021437124217378283,0.004254230167048649
GJD3,4.0222783,7.1751337,0.00031829160118546887,0.005784641097687658
PFN1,4.021712,2.8198814,0.00021392828275110796,0.0042504432054206905
CENPU,4.016635,1.0286195,0.0002168871733553123,0.004300201806336865
RAB7B,4.0165358,1.6480663,0.00027087585946820235,0.0051277808258752494
,4.0091066,1.0339313,0.00022709822282087334,0.004463371677186146
HIF1A,4.008386,1.0689691,0.00023779785552049726,0.004612342415378501
ISG15,4.0080323,1.4644817,0.00022484404337866674,0.0044370951267325735
ATF3,4.007096,1.1763409,0.00024967372038941273,0.004807209886227899
CCL3L1,3.9938693,1.1610837,0.0002725372207288328,0.005140717025924598
HLA-C,3.9920962,1.3975785,0.00023360073614835108,0.004551462119015669
NETO2,3.9920502,1.659812,0.0003062305471066489,0.005632522741825132
,3.9662743,1.7486277,0.00025337196891247544,0.0048566725013543255
HDAC1,3.95823,1.2990522,0.0002597204164056027,0.004956270164945481
IGLL1,3.957919,6.379241,0.0002694988016856577,0.00510989170795327
CD38,3.956845,1.5083402,0.00035934027722030735,0.006371555657594108
OAS2,3.9565768,1.7413862,0.0002984068146891263,0.00551650300214869
INCENP,3.9442317,1.2355556,0.0002717098237477025,0.00513329737700981
,3.936645,1.3062725,0.00032257242676350076,0.005840005278569051
BFSP2,3.9338267,-5.3201523,0.0002841810386135719,0.005309538860068028
,3.9316592,1.4009812,0.0002841384327234164,0.005309538860068028
KIR3DL2,3.929821,1.4204265,0.0004977253026270971,0.008308018750489383
,3.9261773,1.1315047,0.0003212563142848815,0.005818404463964352
PATL2,3.9257367,1.168352,0.00028749274029643725,0.0053544956949620305
CCL20,3.9239383,2.6184056,0.0005466809150311674,0.008908657956382859
,3.9228826,1.1555635,0.00033475705657770805,0.006021426644685033
PTPN22,3.9132113,1.1049857,0.0004221288948246636,0.0072511443817975165
,3.8925183,1.2713538,0.0003184458433647433,0.005785221778823315
FASN,3.891737,1.5618168,0.00036447427132256017,0.006450499196953369
SIGLEC10,3.8845904,3.878799,0.00035842095302187135,0.006364797306533659
HEY2,3.8722544,4.7549744,0.00035569723560986255,0.006325928242479612
GPR82,3.870334,-2.9349048,0.00035089090875196644,0.006254557731849765
RRBP1,3.8669083,1.2223632,0.00034649808454391976,0.006192589680966835
TMPRSS3,3.866733,1.4904308,0.0005073590112626084,0.008421845570912375
CHAF1A,3.8513908,1.1567264,0.00038097258256604747,0.006692726266669475
FCRL3,3.8415663,-2.9122262,0.0003728775247903017,0.006574624325477004
TSPAN5,3.8316321,1.0943948,0.00038457017740542676,0.006738096808340194
ZWILCH,3.8266227,1.0659899,0.0005065058796301465,0.008416323725909145
PSMC4,3.8221505,2.5477715,0.0004124388386386796,0.007118294104151776
RORA,3.8213673,1.1539804,0.000521711297611324,0.008613656465750236
,3.8170218,1.3069433,0.00045916839566249434,0.007788411363788318
RRP1B,3.813696,1.0367517,0.0004065479275607283,0.00703973748503491
,3.8088977,2.5921116,0.0006422915403122966,0.01011144289436067
MYBBP1A,3.8071828,-2.8550441,0.0004362866154830152,0.007464524744540688
ISG20,3.7989092,1.6374092,0.00042871279517262115,0.007353559173760402
NLRP7,3.7982805,2.7398407,0.0005974769596808994,0.009555389632056899
IKZF1,3.7844043,1.1427155,0.0005464129173400227,0.008908657956382859
WDR4,3.781328,3.7229972,0.0005532669807038996,0.008995509759728878
,3.77933,1.0602762,0.0006163495273173796,0.009802514319644375
,3.778197,1.1756529,0.00045599085007108945,0.00775118905652642
PTBP1,3.775626,1.1552193,0.0004568731361780309,0.007763397073697596
OAS2,3.7721267,1.6385477,0.0005319009586500442,0.008740062053094005
JPH1,3.7714813,1.1288518,0.0004923955848969664,0.008239744582497627
TMPRSS3,3.7664154,1.4061409,0.0005808163825396669,0.009359251092484165
TFF3,3.7658055,2.7437296,0.0004708430657493404,0.007963594176404735
MUC2,3.7590714,1.3542397,0.0005698300466817428,0.00921290157839139
,3.7589638,1.202256,0.00048368810341769056,0.008140104271924827
TMEM158,3.7584841,1.2258692,0.00064813937195308,0.010184190427050018
CABLES2,3.7578259,1.1635513,0.00048799798382061975,0.008195143990274071
JUNB,3.7554197,1.0328579,0.0004895352554951768,0.00820474483437209
SNORD110,3.7511454,1.0781811,0.0006064930650141521,0.009676683786382628
TBCD,3.747675,2.0685632,0.000519277113939524,0.008589315534663309
KLF12,3.7475796,1.3148922,0.0005075358270421078,0.008421845570912375
ACTB,3.7385824,4.3276286,0.0005541807357907235,0.009003404360849102
EPHB3,3.7302089,1.415765,0.000613368573798072,0.009773198760749542
PYROXD2,3.7229202,1.3218431,0.0005641086576780508,0.009142270732708308
GGH,3.7199836,1.2877859,0.0005410678130338696,0.008841393045338286
FAM72B,3.719026,1.2606751,0.0005542079078950808,0.009003404360849102
DPCD,3.7129545,1.1995091,0.0007440710621972902,0.011358428441228526
SNRPG,3.71281,1.2940387,0.0005885420918606067,0.00945083528161905
REG1A,3.7102802,5.743994,0.0005932791335099445,0.009503299315532428
SPINK4,3.706179,2.5208397,0.0006223529693826231,0.009873864435939766
ST3GAL1,3.6931424,1.5133331,0.0006657123230148079,0.010395803701000066
SLC25A29,3.6920729,2.8468733,0.0005972515906709086,0.009555389632056899
,3.6882532,1.4470905,0.0008192026688408762,0.01225476390583859
,3.6808653,-1.1785029,0.0006089041337136731,0.009711877226430457
C1S,3.6778996,1.0341095,0.0007110609041297367,0.010967772478534546
ENO2,3.677368,2.2079048,0.0006430903078462929,0.010114350981670725
GPNMB,3.6743355,2.4029343,0.0007446450720644259,0.011363524007790901
MNS1,3.6725001,1.8180081,0.0006243184495172796,0.009887724436328741
SNRPD2,3.6723778,1.2116437,0.0007011841688812974,0.010850807810686142
,3.646676,1.9827383,0.0006841049462368047,0.01062822748493416
NIN,3.6462255,2.961563,0.0007527452287973009,0.011467359639613187
SERPING1,3.6380877,1.1343361,0.0009069816569692386,0.013246860526781035
POP1,3.6349185,1.3904889,0.0007007407959915947,0.010847495037949729
F2R,3.6239815,1.1202463,0.0008180553485135407,0.012246754548142426
IL2RA,3.622018,2.014619,0.0008032262024271966,0.012066758322713048
MKI67,3.620575,2.6112251,0.0008293007415463962,0.01234867175962712
,3.619883,1.728627,0.0007334096349635974,0.011230995947466944
HK2,3.6147227,1.7898589,0.001246713359305501,0.01703097571142516
CPA2,3.6129913,1.2476045,0.0010038465204866701,0.014381879874216507
EPHB2,3.61092,1.3026646,0.0008287781466092657,0.012344775749888078
SEC61A1,3.6072555,1.0179493,0.0007798676998120406,0.011802047752721754
,3.604554,1.2657206,0.0007725936519129003,0.01171069781834142
APOL1,3.5947876,2.203637,0.00086974185366764,0.01284657117685753
PMAIP1,3.5868194,1.2277908,0.0008149654554332195,0.012210089764269957
KIAA1524,3.5851767,1.4537992,0.0008127244836787287,0.012188072352905359
ALYREF,3.5804052,-2.02237,0.0008283334973827674,0.012342038664783173
,3.5778604,1.5872439,0.0010592105485223977,0.01497999205349748
EHMT2,3.5741558,1.1247971,0.0008417122903205416,0.012513791111940245
KLRB1,3.570652,1.173827,0.0008897460924612795,0.013093066744102185
KIR3DL1,3.5680819,1.2032702,0.00115233149412973,0.016028622755893892
,3.5593903,1.3738407,0.0008764817215040115,0.012933163068992599
,3.5578196,2.4203804,0.0008827513990411018,0.013013499667945592
HSP90AA1,3.556614,2.9217956,0.0008926180429990001,0.01311622288517324
KIR2DL4,3.5556693,1.4644092,0.0012643673514860124,0.017177893824453987
PYCR1,3.5510204,1.2356979,0.0011861857455748592,0.016411250082719306
CLIC3,3.5480587,2.384885,0.0013174820169858839,0.017723044574962366
CECR1,3.547982,1.0621338,0.0011080105150954847,0.015540069207714821
KNOP1,3.547242,1.277932,0.0009281203774341378,0.013497261203589534
NEIL3,3.5380654,1.176988,0.0009352506421476213,0.01357591350968933
SLC6A9,3.5375404,1.1203529,0.0009924018191173338,0.014265436905798758
FCMR,3.529238,1.3107681,0.0009949425832006067,0.014284597506364523
PRKDC,3.5272663,1.0403885,0.0012260506907267692,0.0168362206171876
,3.5225246,-1.2721782,0.0009969362714811192,0.014295866685346258
,3.5213351,1.5415983,0.001206562947787684,0.01662168706202445
MCM10,3.5208488,-3.061441,0.0011125864756814322,0.015590381636570354
,3.520596,2.7413244,0.0013251821854590108,0.017784508836172885
FCRL5,3.5173528,1.0146748,0.0010561348243973538,0.014949901297955
KCTD14,3.5171375,1.6211641,0.001548332703167638,0.02009519209567941
CDK12,3.4998517,1.6564595,0.0014119930214642252,0.01870657769291103
TEX11,3.4937572,3.0525603,0.001068971412059668,0.015095471818002006
CKAP4,3.4755979,1.0850894,0.0015415995332158825,0.02004079393180647
SIDT1,3.4749267,1.1923944,0.0011480349869457255,0.01598295795392626
RPL6,3.473649,1.4764719,0.0011426799103298817,0.015927153364164913
CD86,3.4719772,2.5830817,0.001161156107950466,0.01613713630987447
,3.4683907,1.7901964,0.0016471289039917427,0.021105289019809688
CCL3L1,3.4669704,-2.5186174,0.0013331194232561944,0.01786062887453435
SAMSN1,3.4668674,1.2504843,0.0012270533334810048,0.01684509925913694
TAF4B,3.464302,1.4414746,0.0013303594814443617,0.01784158886570979
,3.4529605,1.6203799,0.0015400880930825853,0.020026648548504087
,3.4515924,1.0568558,0.001215310743600105,0.016706080047522526
CDK1,3.4447973,1.6719652,0.0014203749868396446,0.01880099943432623
C10orf107,3.4330297,-1.069539,0.0012786880491552455,0.01732766987722349
ST8SIA4,3.4319606,1.0158143,0.001300507177705057,0.017542940705929037
ARHGAP11A,3.4305966,6.8265715,0.0013458946049960795,0.017970712977293125
RNF182,3.4274302,8.954799,0.001342563753472128,0.017946499995904478
MEI1,3.4259722,1.1068797,0.0013453471177975846,0.017968474336998965
LRFN4,3.42325,1.2220423,0.0013109437188254447,0.017653519643175436
MDGA1,3.4193416,2.128262,0.0013251382072656903,0.017784508836172885
ZNF185,3.419014,1.6871941,0.0018466230419937908,0.023050932919589328
TDO2,3.4160144,1.7965413,0.0020432875164848995,0.024932113113838316
MPC1,3.4159873,1.0192409,0.001338077467819108,0.01790054119019087
MB21D1,3.4095948,-4.1926723,0.0014567734906796397,0.019180513087554054
FCGBP,3.407697,2.6187181,0.0014203980801632307,0.01880099943432623
ACTB,3.405443,2.540579,0.0013802648688004233,0.018357095909008046
,3.399038,1.0881914,0.0014059160283591322,0.018640602453359155
CD83,3.3967228,4.135608,0.0014309975080274925,0.018916243785855307
TLR8,3.396077,1.6685387,0.0015240172958051164,0.019861346064091637
HK2,3.396026,3.0363858,0.002241023140329458,0.026780426875127328
LCN2,3.3960075,4.242187,0.002279855338988488,0.02710558344346026
,3.3909237,1.026171,0.001574997463251228,0.020351927067474965
S100A3,3.3887532,-2.929409,0.0016179578214022814,0.020782169605505763
ELK4,3.3866255,1.4095585,0.0015055700427489922,0.019680575300449456
GALR1,3.3807144,-2.4382682,0.001499351934255772,0.019619638439998508
EPHX3,3.379447,1.7159525,0.001542456015116591,0.020042056265761672
PTPDC1,3.3791807,1.3642175,0.0014974427101182382,0.019606842592738302
ZNF683,3.3749423,1.1594819,0.0016598981158011561,0.021240140699000622
SEMA4A,3.372643,1.1733745,0.0015612225755531404,0.02021811015102448
NAPSB,3.3719623,1.0405558,0.0015499135608751046,0.02011019221731173
,3.366945,-1.4458915,0.0016312793871129032,0.020919201400420195
FABP5P3,3.365375,1.2204076,0.0017990030490553368,0.022646470793416928
BICD1,3.365233,1.3771656,0.0015572176621632282,0.02018282080656324
ANKRD20A1,3.360099,1.8380666,0.0017090569523909433,0.021751508540962698
YWHAZ,3.355254,1.8873222,0.0016013559023948984,0.0206305402163931
,3.3518412,1.2956773,0.0017241580876617554,0.021896576282688502
DEPDC5,3.3483734,-2.045569,0.0016402705019992378,0.021023103938791098
CD244,3.3437753,1.9240212,0.0016863022793313712,0.021513997283799668
OLFM4,3.3401296,3.6699822,0.00171799779421131,0.02184179565997163
MLLT11,3.3369408,2.5157845,0.001796701464171871,0.02262351774436484
ROR1,3.3361213,2.3642604,0.0018176006187467157,0.02281859831839758
CLIP4,3.3340514,1.305968,0.0018915859850941285,0.023480781473851468
RPEL1,3.3311903,1.0312252,0.001719050022222248,0.02184930128996988
,3.3229933,1.554423,0.0017559612310004153,0.022215581494081062
ARL6IP1,3.3206398,1.4636296,0.001835738661406767,0.022952634059578297
,3.3185291,2.8207371,0.0017759663565323418,0.022404170780926796
BID,3.3160725,1.416564,0.0018025704404711076,0.022667723804693885
CCL2,3.3093555,1.225749,0.0018625461639145738,0.023217779018789655
ETV5,3.3042216,1.0890214,0.002122199847055289,0.025729089739785896
KRT8,3.3031445,2.5798054,0.0018598249059430026,0.023189967534382086
RSAD2,3.3017983,1.3900383,0.002188184022552542,0.02627987345897261
,3.2987874,1.3048825,0.0019340085904641755,0.023875820560826915
OR4C11,3.2967732,-1.250444,0.0019215178277494872,0.02375881962293387
FCN3,3.2931752,1.3905956,0.002294181501601867,0.027183996295373287
OLFM4,3.2914815,1.1457012,0.0020968447949886978,0.025506669250843488
CMTM1,3.2913644,-3.4989407,0.0019328054435184766,0.023873427445568817
ST3GAL5,3.2869787,1.1038024,0.0020936450278341645,0.025474369888416323
ACPP,3.2837286,1.9879031,0.0024366108039449805,0.02848251724789355
,3.277316,3.2102284,0.0020398280282063123,0.02490864682629497
COCH,3.2762594,1.0116411,0.0020133984814370287,0.024642499135927216
CAMK1G,3.2704675,1.8108263,0.002578195958768974,0.02972323264666023
ANKRD36B,3.2673383,1.1961689,0.002126618219920482,0.025769448803734177
PATE3,3.2672923,1.2577572,0.0021734431788121367,0.026189055369114516
MFGE8,3.2668767,1.0741197,0.002811107735472067,0.03177660063129679
CHEK2,3.257999,1.8176308,0.0021244227514272984,0.025749440712726418
,3.252344,6.2452536,0.002146689387253191,0.02595946698435243
CARD17,3.2509456,2.1140234,0.0023036148482119974,0.027257905859020753
VNN2,3.2499936,1.8737197,0.003103850031394812,0.03422700080074461
DOK2,3.2462463,1.3565658,0.002278507108070948,0.02710317720933174
TIFA,3.2444181,2.3493135,0.0023233505935203362,0.027443382403911747
PJA1,3.2406754,2.8602197,0.002274712036100745,0.027072999395056474
TLR8,3.2355504,1.3056915,0.002260890901641158,0.026954628498976382
KIAA0226L,3.2337053,1.3377482,0.0025723797193573476,0.029688111096276663
,3.228131,2.2789104,0.0023003350021479968,0.027225906416466168
FZD9,3.2130022,1.3607473,0.0026522751041943766,0.03041725535857536
,3.2068272,1.386535,0.002711240060411797,0.030861557636646025
,3.2049546,2.7650352,0.0024659340362885086,0.028754237479590945
PKD2L1,3.2041113,2.1179457,0.00251994432869106,0.029254234688929567
MX1,3.2000716,1.9033612,0.0029456288084857498,0.03289633192706217
PDE3B,3.1926932,1.3937547,0.00254971285863769,0.02949847547164911
JCHAIN,3.1902094,2.6531866,0.0029474905433722032,0.032909354528040786
CARD17,3.1891549,1.7147313,0.0025704799030121903,0.029676140069432057
CMKLR1,3.1869228,1.3049134,0.0030588175163643273,0.03383789720229404
DNAJC12,3.1861029,1.1908674,0.00260661725509589,0.029995437238341346
CLEC4A,3.1848266,1.658026,0.00260779141986359,0.030001650948318786
SLC9A9,3.184529,2.141665,0.0026257501676650147,0.03016424555165829
C5orf34,3.1693394,1.1564336,0.002717376310725261,0.030923964669588626
,3.1664011,4.4206123,0.00282498792936539,0.03188017747483027
PITPNC1,3.160276,1.1198725,0.0028035932259734644,0.031706809644065664
LRP8,3.1585863,2.9023108,0.0028169254077822525,0.03181955354965497
ITGB1BP1,3.1584525,1.3584892,0.0032708779949249147,0.035620493854952334
SIRPG,3.1565316,-2.581592,0.00281663031355818,0.03181955354965497
SNORA59B,3.1560242,1.8467575,0.002974261142373164,0.033114467371675047
CD163,3.1544878,1.3384863,0.0030657618835106593,0.03389389984184126
GPR183,3.151287,1.1126825,0.0030527201522894086,0.0337812940922468
,3.1512256,1.1886739,0.0029006881340829806,0.032475783236274716
CSTF3,3.1483119,1.5991763,0.0029621312788087645,0.03302605336002975
OR2M7,3.1449678,-2.000444,0.002956838601780438,0.032990368805289425
IFI44,3.1428003,1.1055938,0.0031405698662163787,0.03451927013501353
E2F8,3.1393135,-3.9206488,0.0032821860171898323,0.03572719142089264
PRSS53,3.1387374,3.6300197,0.003019572701552954,0.03350068616143659
,3.1384704,3.3205314,0.00345624954430391,0.03727029796954298
SLAMF1,3.135406,2.308647,0.0034492161687812274,0.037211418311638204
,3.1338239,1.4746224,0.003262845984602224,0.035549390832238
TDRD5,3.1165173,-1.9086893,0.00325768892227214,0.035501379830897975
,3.1131759,2.3188279,0.0031997534178126582,0.035055751490612186
,3.1125538,1.1591063,0.0032646577555540297,0.03556094046557552
,3.1119113,1.2690002,0.003218336107888339,0.03521041310265348
FCGR1A,3.098195,-1.4196701,0.003317088802932834,0.036057334558902476
,3.0941298,2.4353023,0.0033977572390922316,0.03679892438409712
,3.0939422,1.0001975,0.0038280083472896796,0.040135547625273243
CAMK1D,3.0869393,3.065411,0.003445023243598547,0.03720861063582567
REG4,3.0864491,2.7616963,0.004172310921551847,0.0428340956523119
FCHO1,3.0735674,-4.519413,0.0035526638660863755,0.03804782736260744
ERCC6L,3.0731664,2.68249,0.0036123290638571115,0.03844509584339446
POT1,3.068446,-2.7221532,0.0038217081348183935,0.04007932795892959
WNT5A,3.0674376,1.5118858,0.004442699610858113,0.044850445447043946
CA9,3.0671537,1.3114215,0.0037793100506580664,0.03977509534349115
IPPK,3.0617046,-2.8456635,0.0036705450439780104,0.0389420216181807
ENO1,3.0598125,1.6242963,0.0036907563608023736,0.03910383228678116
UST,3.0597153,2.5205297,0.003737542473554368,0.039537549596698675
ATXN7L2,3.0590956,1.2703977,0.003704381317148959,0.039239401471197005
,3.0578005,2.3469138,0.004873231878775048,0.047968784954059755
ACTG1,3.0566452,2.3070252,0.003781017687861832,0.03977509534349115
RCCD1,3.0555604,1.1778667,0.004002045771248132,0.04150039002639969
KCNK12,3.0524395,1.4272512,0.004010943781681225,0.04157443415424929
ZCCHC18,3.0515864,-2.3448732,0.0037733757786159905,0.03976124302712125
LAMC3,3.0515544,1.1214972,0.0044441116663470484,0.044850445447043946
PHGDH,3.049531,1.01899,0.0038643870369790066,0.0404452560969836
TNFRSF17,3.043904,1.3245535,0.004427060197047954,0.04473108431049713
COL7A1,3.0433874,1.3578856,0.004288006878190869,0.043750966846512925
CD79A,3.0345905,1.4920604,0.004692592679377679,0.04664754255043142
,3.0298786,1.162005,0.004006122511700772,0.041533560740966126
,3.0267813,1.2646047,0.004237939747689061,0.043376074349616274
CHCHD6,3.0249987,1.0619473,0.004103408696077305,0.042348816121774276
KLF10,3.0237455,1.3256398,0.004102630428360999,0.042348816121774276
,3.0213983,1.7564615,0.004102810717939881,0.042348816121774276
LOC400002,3.0184324,4.165326,0.004337616084790053,0.04405315674606334
CCL19,3.0172336,2.0317767,0.004714473128437304,0.04677591868435057
CD8B,3.009309,-3.2370174,0.004266539853486303,0.043598821247789084
ATP10D,3.007471,3.1410441,0.004297725747040729,0.04381808930107431
MYOF,3.0015578,2.1259267,0.004856225126288949,0.04782128269137205
COX5A,2.992481,1.0254837,0.004441560043149321,0.044850445447043946
SERPINF1,2.9920933,1.3121362,0.004451208329270581,0.04489836085987279
,2.9890988,1.5689148,0.004784930085150479,0.04720765120713529
SPI1,2.9887133,1.4766133,0.00453030130791717,0.0455021154933413
EBI3,2.9851098,7.0835443,0.00477149003760498,0.047114828091110394
MYO1F,2.982398,1.1921457,0.004577390654271659,0.045887395567202664
ATP5I,2.9790134,1.2228036,0.004623660084030022,0.046164222513669154
CD274,2.9786873,-1.480937,0.004625497594749018,0.046164222513669154
SPAG5,2.9780173,1.1010417,0.004651253585533616,0.0463218422933476
,2.974309,2.375207,0.00494829080251694,0.048576217678910336
TMEM154,2.9725912,1.2915556,0.0051212174962122605,0.04988046862122985
SLFN5,2.9605916,1.2733945,0.0048422010501870585,0.04770304145797567
HOXC4,2.9601974,3.62866,0.004954616490691158,0.04862806584637654
IKZF5,2.955194,1.001481,0.004916742669922561,0.048310825119369384
CALM2,2.949717,1.6910846,0.005027064260291268,0.04918621074696981
,-2.9485,-1.8234075,0.005073601519807058,0.04952886238083213
,-2.959159,-1.1105388,0.004925495309289304,0.048382559509250224
LOC388813,-2.9761863,3.3192146,0.004649549912256316,0.0463218422933476
,-2.978886,1.5501168,0.004766147263362501,0.047091087842082255
,-2.9791102,1.7328479,0.004725833472172409,0.046859149878025606
ACVR2B,-2.9862576,-1.3065645,0.004955628246250688,0.04862806584637654
,-2.9873586,-3.749364,0.004765703907155152,0.047091087842082255
AMPD3,-2.988852,-1.1445931,0.004647491404844741,0.0463218422933476
LCT,-2.9936247,-3.2814593,0.004917171305510042,0.048310825119369384
LCT,-2.9943945,-5.5107317,0.004908114299615371,0.04826193372935031
,-2.9963803,-2.231527,0.004693940114984264,0.04664754255043142
RNASE11,-2.9966483,5.9791985,0.0047105438761166065,0.04675654619123967
PRODH2,-3.0002165,-1.0103331,0.004401705788521948,0.044541496414461555
,-3.0038707,-1.4917976,0.0047739267531385614,0.0471285794888827
ZNF43,-3.016714,-3.2923393,0.004170120701393851,0.04282090297825894
FOXC2,-3.0268183,-2.2427602,0.004699315492560069,0.04666467632379076
PLIN2,-3.0297813,-1.0714079,0.004420196455464718,0.04468081917065586
,-3.0299191,-2.625166,0.0041182878567379965,0.04247304199666545
DHDH,-3.0448544,-1.8491975,0.0040696503976156715,0.042081519422951824
KRTDAP,-3.045063,1.596408,0.004184938876441878,0.042935784738199076
KISS1,-3.0473297,-1.08565,0.004058125115934537,0.041989878578196665
APOH,-3.052198,-1.8944465,0.0038322034479879555,0.04017062896387463
MS4A15,-3.0634413,-2.7989552,0.00445394961361844,0.04490686154549181
LYST,-3.0713916,-1.4899687,0.003740043669984195,0.039546322283402394
,-3.0812092,-1.1594098,0.004377414403681013,0.04435261152172578
GPRIN2,-3.0952492,-1.251798,0.0036408115307515203,0.03869599440244039
,-3.1103065,-1.7031431,0.003582443352073763,0.03823886454344619
,-3.1123822,-1.203398,0.0035261117966150796,0.03783392396517795
HOXC10,-3.1248586,-1.4263705,0.004536438129942892,0.0455250909234638
FTL,-3.12942,-2.389631,0.0031172923466945236,0.03435921459577768
SLC22A7,-3.132241,-1.0163912,0.003994410848641443,0.04143938465278086
RARB,-3.1358843,-1.3334451,0.003570121942216009,0.0381503859770528
CHRNB3,-3.1414235,-1.293794,0.0032060415992805455,0.03510838192989925
,-3.1573687,-1.3072509,0.003766822236854858,0.039732066318116745
FBXO17,-3.1606371,-2.0685875,0.003085241079645075,0.03405042432193617
DEFB131,-3.1620283,-1.5349485,0.004298724341985031,0.04381808930107431
,-3.1685557,1.9973661,0.0028353867745782484,0.031959409612812295
HPCAL4,-3.1703036,-1.8547821,0.004356886520736735,0.044182471733438956
S100G,-3.1746955,-1.6916438,0.0026762123839193064,0.030580574697118508
,-3.1828897,-2.098132,0.0026938428529904744,0.030730075680352152
HMGCS2,-3.1864939,-2.926916,0.002592501525380127,0.029854788135627475
PTPRQ,-3.1867652,-1.2777375,0.0030960067274938326,0.03414847056599458
CAPSL,-3.1882124,-1.1986499,0.0025882171501449493,0.029812707261238643
MMEL1,-3.1961272,-1.2376281,0.0031330307671341255,0.03445386286659697
DRC7,-3.196629,-1.2374092,0.003035871343107384,0.03362630897409998
PNCK,-3.1970918,-2.5329385,0.003947352239324946,0.04107800279313494
BLACAT1,-3.1984105,-1.0538832,0.003463012397502593,0.03731770557828136
