Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of natural killer cell cytokine production (GO:0002727)	1/7	2.447753e-03	1.734149e-02	0	0	5.551944e+02	3.338154e+03	HLA-E
GO_Biological_Process_2021	regulation of natural killer cell proliferation (GO:0032817)	1/7	2.447753e-03	1.734149e-02	0	0	5.551944e+02	3.338154e+03	HLA-E
GO_Biological_Process_2021	peptide transport (GO:0015833)	1/7	2.447753e-03	1.734149e-02	0	0	5.551944e+02	3.338154e+03	TAP1
GO_Biological_Process_2021	cellular response to interleukin-21 (GO:0098757)	1/8	2.797015e-03	1.734149e-02	0	0	4.758571e+02	2.797661e+03	STAT1
GO_Biological_Process_2021	alpha-beta T cell activation (GO:0046631)	1/8	2.797015e-03	1.734149e-02	0	0	4.758571e+02	2.797661e+03	HLA-E
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885)	1/8	2.797015e-03	1.734149e-02	0	0	4.758571e+02	2.797661e+03	TAP1
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)	1/8	2.797015e-03	1.734149e-02	0	0	4.758571e+02	2.797661e+03	HLA-E
GO_Biological_Process_2021	regulation of CD8-positive, alpha-beta T cell proliferation (GO:2000564)	1/8	2.797015e-03	1.734149e-02	0	0	4.758571e+02	2.797661e+03	HLA-E
GO_Biological_Process_2021	interleukin-21-mediated signaling pathway (GO:0038114)	1/8	2.797015e-03	1.734149e-02	0	0	4.758571e+02	2.797661e+03	STAT1
GO_Biological_Process_2021	cellular response to interleukin-9 (GO:0071355)	1/9	3.146172e-03	1.750562e-02	0	0	4.163542e+02	2.398853e+03	STAT1
GO_Biological_Process_2021	positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187)	1/9	3.146172e-03	1.750562e-02	0	0	4.163542e+02	2.398853e+03	HLA-E
GO_Biological_Process_2021	regulation of CD8-positive, alpha-beta T cell activation (GO:2001185)	1/9	3.146172e-03	1.750562e-02	0	0	4.163542e+02	2.398853e+03	HLA-E
GO_Biological_Process_2021	interleukin-9-mediated signaling pathway (GO:0038113)	1/9	3.146172e-03	1.750562e-02	0	0	4.163542e+02	2.398853e+03	STAT1
GO_Biological_Process_2021	cell differentiation involved in metanephros development (GO:0072202)	1/10	3.495224e-03	1.813446e-02	0	0	3.700741e+02	2.093271e+03	STAT1
GO_Biological_Process_2021	positive regulation of mesenchymal cell proliferation (GO:0002053)	1/10	3.495224e-03	1.813446e-02	0	0	3.700741e+02	2.093271e+03	STAT1
GO_Biological_Process_2021	regulation of mesenchymal cell proliferation (GO:0010464)	1/11	3.844172e-03	1.813446e-02	0	0	3.330500e+02	1.852157e+03	STAT1
GO_Biological_Process_2021	metanephric mesenchyme development (GO:0072075)	1/11	3.844172e-03	1.813446e-02	0	0	3.330500e+02	1.852157e+03	STAT1
GO_Biological_Process_2021	positive regulation of interleukin-13 production (GO:0032736)	1/11	3.844172e-03	1.813446e-02	0	0	3.330500e+02	1.852157e+03	HLA-E
GO_Biological_Process_2021	negative regulation of natural killer cell mediated immunity (GO:0002716)	1/11	3.844172e-03	1.813446e-02	0	0	3.330500e+02	1.852157e+03	HLA-E
GO_Biological_Process_2021	interleukin-35-mediated signaling pathway (GO:0070757)	1/11	3.844172e-03	1.813446e-02	0	0	3.330500e+02	1.852157e+03	STAT1
GO_Biological_Process_2021	negative regulation of substrate adhesion-dependent cell spreading (GO:1900025)	1/13	4.541754e-03	2.053251e-02	0	0	2.775139e+02	1.497033e+03	GBP1
GO_Biological_Process_2021	negative regulation of cell morphogenesis involved in differentiation (GO:0010771)	1/13	4.541754e-03	2.053251e-02	0	0	2.775139e+02	1.497033e+03	GBP1
GO_Biological_Process_2021	protein localization to vacuole (GO:0072665)	1/14	4.890388e-03	2.122428e-02	0	0	2.561538e+02	1.362862e+03	GBP1
GO_Biological_Process_2021	regulation of response to interferon-gamma (GO:0060330)	1/14	4.890388e-03	2.122428e-02	0	0	2.561538e+02	1.362862e+03	STAT1
GO_Biological_Process_2021	positive regulation of natural killer cell activation (GO:0032816)	1/15	5.238917e-03	2.127111e-02	0	0	2.378452e+02	1.249078e+03	HLA-E
GO_Biological_Process_2021	negative regulation of leukocyte mediated cytotoxicity (GO:0001911)	1/15	5.238917e-03	2.127111e-02	0	0	2.378452e+02	1.249078e+03	HLA-E
GO_Biological_Process_2021	interleukin-27-mediated signaling pathway (GO:0070106)	1/15	5.238917e-03	2.127111e-02	0	0	2.378452e+02	1.249078e+03	STAT1
GO_Biological_Process_2021	positive regulation of alpha-beta T cell proliferation (GO:0046641)	1/16	5.587342e-03	2.127111e-02	0	0	2.219778e+02	1.151455e+03	HLA-E
GO_Biological_Process_2021	regulation of interleukin-13 production (GO:0032656)	1/16	5.587342e-03	2.127111e-02	0	0	2.219778e+02	1.151455e+03	HLA-E
GO_Biological_Process_2021	response to organophosphorus (GO:0046683)	1/16	5.587342e-03	2.127111e-02	0	0	2.219778e+02	1.151455e+03	STAT1
GO_Biological_Process_2021	negative regulation of natural killer cell mediated cytotoxicity (GO:0045953)	1/16	5.587342e-03	2.127111e-02	0	0	2.219778e+02	1.151455e+03	HLA-E
GO_Biological_Process_2021	positive regulation of transcription of Notch receptor target (GO:0007221)	1/17	5.935662e-03	2.183116e-02	0	0	2.080938e+02	1.066850e+03	STAT1
GO_Biological_Process_2021	response to purine-containing compound (GO:0014074)	1/17	5.935662e-03	2.183116e-02	0	0	2.080938e+02	1.066850e+03	STAT1
GO_Biological_Process_2021	positive regulation of interleukin-4 production (GO:0032753)	1/18	6.283878e-03	2.235412e-02	0	0	1.958431e+02	9.928793e+02	HLA-E
GO_Biological_Process_2021	interleukin-6-mediated signaling pathway (GO:0070102)	1/18	6.283878e-03	2.235412e-02	0	0	1.958431e+02	9.928793e+02	STAT1
GO_Biological_Process_2021	negative regulation of T cell receptor signaling pathway (GO:0050860)	1/19	6.631989e-03	2.260685e-02	0	0	1.849537e+02	9.277001e+02	GBP1
GO_Biological_Process_2021	positive regulation of alpha-beta T cell activation (GO:0046635)	1/20	6.979996e-03	2.260685e-02	0	0	1.752105e+02	8.698689e+02	HLA-E
GO_Biological_Process_2021	positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	1/20	6.979996e-03	2.260685e-02	0	0	1.752105e+02	8.698689e+02	HLA-E
GO_Biological_Process_2021	cellular response to interferon-beta (GO:0035458)	1/20	6.979996e-03	2.260685e-02	0	0	1.752105e+02	8.698689e+02	STAT1
GO_Biological_Process_2021	positive regulation of interferon-alpha production (GO:0032727)	1/20	6.979996e-03	2.260685e-02	0	0	1.752105e+02	8.698689e+02	STAT1
GO_Biological_Process_2021	regulation of protein localization to cell periphery (GO:1904375)	1/20	6.979996e-03	2.260685e-02	0	0	1.752105e+02	8.698689e+02	GBP1
GO_Biological_Process_2021	negative regulation of protein localization to cell periphery (GO:1904376)	1/21	7.327898e-03	2.304571e-02	0	0	1.664417e+02	8.182383e+02	GBP1
GO_Biological_Process_2021	negative regulation of protein localization to plasma membrane (GO:1903077)	1/21	7.327898e-03	2.304571e-02	0	0	1.664417e+02	8.182383e+02	GBP1
GO_Biological_Process_2021	negative regulation of interleukin-2 production (GO:0032703)	1/22	7.675696e-03	2.321434e-02	0	0	1.585079e+02	7.718855e+02	GBP1
GO_Biological_Process_2021	proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	1/22	7.675696e-03	2.321434e-02	0	0	1.585079e+02	7.718855e+02	PSMB8
GO_Biological_Process_2021	positive regulation of natural killer cell mediated immunity (GO:0002717)	1/23	8.023390e-03	2.321434e-02	0	0	1.512955e+02	7.300602e+02	HLA-E
GO_Biological_Process_2021	regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	1/23	8.023390e-03	2.321434e-02	0	0	1.512955e+02	7.300602e+02	STAT1
GO_Biological_Process_2021	regulation of interleukin-4 production (GO:0032673)	1/23	8.023390e-03	2.321434e-02	0	0	1.512955e+02	7.300602e+02	HLA-E
GO_Biological_Process_2021	regulation of peptidase activity (GO:0052547)	1/23	8.023390e-03	2.321434e-02	0	0	1.512955e+02	7.300602e+02	PSMB8
GO_Biological_Process_2021	negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	1/25	8.718464e-03	2.425521e-02	0	0	1.386736e+02	6.576336e+02	GBP1
GO_Biological_Process_2021	regulation of interferon-alpha production (GO:0032647)	1/25	8.718464e-03	2.425521e-02	0	0	1.386736e+02	6.576336e+02	STAT1
GO_Biological_Process_2021	receptor signaling pathway via STAT (GO:0097696)	1/25	8.718464e-03	2.425521e-02	0	0	1.386736e+02	6.576336e+02	STAT1
GO_Biological_Process_2021	positive regulation of T cell mediated cytotoxicity (GO:0001916)	1/26	9.065844e-03	2.434464e-02	0	0	1.331200e+02	6.260955e+02	HLA-E
GO_Biological_Process_2021	negative regulation of protein localization to membrane (GO:1905476)	1/26	9.065844e-03	2.434464e-02	0	0	1.331200e+02	6.260955e+02	GBP1
GO_Biological_Process_2021	positive regulation of erythrocyte differentiation (GO:0045648)	1/27	9.413121e-03	2.434464e-02	0	0	1.279936e+02	5.971734e+02	STAT1
GO_Biological_Process_2021	cellular response to interleukin-6 (GO:0071354)	1/28	9.760292e-03	2.434464e-02	0	0	1.232469e+02	5.705633e+02	STAT1
GO_Biological_Process_2021	amide transport (GO:0042886)	1/28	9.760292e-03	2.434464e-02	0	0	1.232469e+02	5.705633e+02	TAP1
GO_Biological_Process_2021	regulation of immunoglobulin production (GO:0002637)	1/28	9.760292e-03	2.434464e-02	0	0	1.232469e+02	5.705633e+02	HLA-E
GO_Biological_Process_2021	positive regulation of defense response to virus by host (GO:0002230)	1/28	9.760292e-03	2.434464e-02	0	0	1.232469e+02	5.705633e+02	STAT1
GO_Biological_Process_2021	regulation of calcium-mediated signaling (GO:0050848)	1/28	9.760292e-03	2.434464e-02	0	0	1.232469e+02	5.705633e+02	GBP1
GO_Biological_Process_2021	response to interferon-beta (GO:0035456)	1/28	9.760292e-03	2.434464e-02	0	0	1.232469e+02	5.705633e+02	STAT1
GO_Biological_Process_2021	regulation of T cell mediated cytotoxicity (GO:0001914)	1/29	1.010736e-02	2.492383e-02	0	0	1.188393e+02	5.460061e+02	HLA-E
GO_Biological_Process_2021	regulation of natural killer cell mediated cytotoxicity (GO:0042269)	1/30	1.045432e-02	2.520654e-02	0	0	1.147356e+02	5.232793e+02	HLA-E
GO_Biological_Process_2021	regulation of protein localization to membrane (GO:1905475)	1/30	1.045432e-02	2.520654e-02	0	0	1.147356e+02	5.232793e+02	GBP1
GO_Biological_Process_2021	receptor signaling pathway via JAK-STAT (GO:0007259)	1/31	1.080118e-02	2.575667e-02	0	0	1.109056e+02	5.021914e+02	STAT1
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	2/482	1.123264e-02	2.649438e-02	0	0	1.626083e+01	7.299376e+01	STAT1;GBP1
GO_Biological_Process_2021	positive regulation of cytokine production involved in immune response (GO:0002720)	1/33	1.149459e-02	2.682071e-02	0	0	1.039635e+02	4.642886e+02	HLA-E
GO_Biological_Process_2021	regulation of T cell receptor signaling pathway (GO:0050856)	1/35	1.218758e-02	2.767320e-02	0	0	9.783824e+01	4.312062e+02	GBP1
GO_Biological_Process_2021	positive regulation of immunoglobulin production (GO:0002639)	1/35	1.218758e-02	2.767320e-02	0	0	9.783824e+01	4.312062e+02	HLA-E
GO_Biological_Process_2021	positive regulation of T cell mediated immunity (GO:0002711)	1/36	1.253392e-02	2.767320e-02	0	0	9.503810e+01	4.162019e+02	HLA-E
GO_Biological_Process_2021	positive regulation of innate immune response (GO:0045089)	1/36	1.253392e-02	2.767320e-02	0	0	9.503810e+01	4.162019e+02	HLA-E
GO_Biological_Process_2021	regulation of defense response to virus by host (GO:0050691)	1/36	1.253392e-02	2.767320e-02	0	0	9.503810e+01	4.162019e+02	STAT1
GO_Biological_Process_2021	positive regulation of myeloid cell differentiation (GO:0045639)	1/37	1.288015e-02	2.767320e-02	0	0	9.239352e+01	4.021029e+02	STAT1
GO_Biological_Process_2021	negative regulation of endothelial cell proliferation (GO:0001937)	1/37	1.288015e-02	2.767320e-02	0	0	9.239352e+01	4.021029e+02	STAT1
GO_Biological_Process_2021	regulation of erythrocyte differentiation (GO:0045646)	1/37	1.288015e-02	2.767320e-02	0	0	9.239352e+01	4.021029e+02	STAT1
GO_Biological_Process_2021	positive regulation of production of molecular mediator of immune response (GO:0002702)	1/38	1.322628e-02	2.786508e-02	0	0	8.989189e+01	3.888318e+02	HLA-E
GO_Biological_Process_2021	response to cAMP (GO:0051591)	1/38	1.322628e-02	2.786508e-02	0	0	8.989189e+01	3.888318e+02	STAT1
GO_Biological_Process_2021	response to peptide (GO:1901652)	1/39	1.357231e-02	2.804944e-02	0	0	8.752193e+01	3.763201e+02	STAT1
GO_Biological_Process_2021	endothelial cell migration (GO:0043542)	1/39	1.357231e-02	2.804944e-02	0	0	8.752193e+01	3.763201e+02	STAT1
GO_Biological_Process_2021	negative regulation of cell-substrate adhesion (GO:0010812)	1/40	1.391823e-02	2.822669e-02	0	0	8.527350e+01	3.645063e+02	GBP1
GO_Biological_Process_2021	negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	1/40	1.391823e-02	2.822669e-02	0	0	8.527350e+01	3.645063e+02	STAT1
GO_Biological_Process_2021	epithelial cell migration (GO:0010631)	1/41	1.426405e-02	2.866017e-02	0	0	8.313750e+01	3.533355e+02	STAT1
GO_Biological_Process_2021	positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	1/43	1.495537e-02	2.977354e-02	0	0	7.917063e+01	3.327292e+02	HLA-E
GO_Biological_Process_2021	antibacterial humoral response (GO:0019731)	1/44	1.530088e-02	3.018447e-02	0	0	7.732558e+01	3.232089e+02	HLA-E
GO_Biological_Process_2021	positive regulation of smooth muscle cell proliferation (GO:0048661)	1/46	1.599158e-02	3.126282e-02	0	0	7.388148e+01	3.055511e+02	STAT1
GO_Biological_Process_2021	regulation of interleukin-2 production (GO:0032663)	1/48	1.668187e-02	3.232112e-02	0	0	7.073050e+01	2.895305e+02	GBP1
GO_Biological_Process_2021	regulation of smooth muscle cell proliferation (GO:0048660)	1/49	1.702686e-02	3.269759e-02	0	0	6.925347e+01	2.820669e+02	STAT1
GO_Biological_Process_2021	negative regulation of ERK1 and ERK2 cascade (GO:0070373)	1/50	1.737174e-02	3.285885e-02	0	0	6.783673e+01	2.749362e+02	GBP1
GO_Biological_Process_2021	regulation of substrate adhesion-dependent cell spreading (GO:1900024)	1/51	1.771652e-02	3.285885e-02	0	0	6.647667e+01	2.681175e+02	GBP1
GO_Biological_Process_2021	blood circulation (GO:0008015)	1/51	1.771652e-02	3.285885e-02	0	0	6.647667e+01	2.681175e+02	STAT1
GO_Biological_Process_2021	regulation of cellular amine metabolic process (GO:0033238)	1/51	1.771652e-02	3.285885e-02	0	0	6.647667e+01	2.681175e+02	PSMB8
GO_Biological_Process_2021	response to peptide hormone (GO:0043434)	1/52	1.806120e-02	3.321424e-02	0	0	6.516993e+01	2.615914e+02	STAT1
GO_Biological_Process_2021	regulation of cellular amino acid metabolic process (GO:0006521)	1/54	1.875024e-02	3.419162e-02	0	0	6.270440e+01	2.493471e+02	PSMB8
GO_Biological_Process_2021	negative regulation of cell cycle G2/M phase transition (GO:1902750)	1/57	1.978303e-02	3.547865e-02	0	0	5.933631e+01	2.327722e+02	PSMB8
GO_Biological_Process_2021	renal system development (GO:0072001)	1/57	1.978303e-02	3.547865e-02	0	0	5.933631e+01	2.327722e+02	STAT1
GO_Biological_Process_2021	fat cell differentiation (GO:0045444)	1/58	2.012708e-02	3.579981e-02	0	0	5.829240e+01	2.276720e+02	PSMB8
GO_Biological_Process_2021	Notch signaling pathway (GO:0007219)	1/60	2.081488e-02	3.672219e-02	0	0	5.631073e+01	2.180401e+02	STAT1
GO_Biological_Process_2021	regulation of innate immune response (GO:0045088)	1/64	2.218924e-02	3.821480e-02	0	0	5.272487e+01	2.007841e+02	HLA-E
GO_Biological_Process_2021	regulation of cellular ketone metabolic process (GO:0010565)	1/64	2.218924e-02	3.821480e-02	0	0	5.272487e+01	2.007841e+02	PSMB8
GO_Biological_Process_2021	pre-replicative complex assembly (GO:0036388)	1/64	2.218924e-02	3.821480e-02	0	0	5.272487e+01	2.007841e+02	PSMB8
GO_Biological_Process_2021	negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	1/66	2.287580e-02	3.908699e-02	0	0	5.109744e+01	1.930295e+02	PSMB8
GO_Biological_Process_2021	negative regulation of viral process (GO:0048525)	1/70	2.424768e-02	4.073370e-02	0	0	4.812560e+01	1.790000e+02	STAT1
GO_Biological_Process_2021	defense response to Gram-positive bacterium (GO:0050830)	1/70	2.424768e-02	4.073370e-02	0	0	4.812560e+01	1.790000e+02	HLA-E
GO_Biological_Process_2021	regulation of hematopoietic stem cell differentiation (GO:1902036)	1/71	2.459039e-02	4.073370e-02	0	0	4.743571e+01	1.757683e+02	PSMB8
GO_Biological_Process_2021	regulation of endopeptidase activity (GO:0052548)	1/71	2.459039e-02	4.073370e-02	0	0	4.743571e+01	1.757683e+02	PSMB8
GO_Biological_Process_2021	negative regulation of epithelial cell proliferation (GO:0050680)	1/72	2.493300e-02	4.098834e-02	0	0	4.676526e+01	1.726369e+02	STAT1
GO_Biological_Process_2021	NIK/NF-kappaB signaling (GO:0038061)	1/74	2.561790e-02	4.111945e-02	0	0	4.547945e+01	1.666578e+02	PSMB8
GO_Biological_Process_2021	regulation of cytokine-mediated signaling pathway (GO:0001959)	1/74	2.561790e-02	4.111945e-02	0	0	4.547945e+01	1.666578e+02	STAT1
GO_Biological_Process_2021	regulation of hematopoietic progenitor cell differentiation (GO:1901532)	1/75	2.596020e-02	4.111945e-02	0	0	4.486261e+01	1.638019e+02	PSMB8
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	1/75	2.596020e-02	4.111945e-02	0	0	4.486261e+01	1.638019e+02	PSMB8
GO_Biological_Process_2021	positive regulation of lymphocyte proliferation (GO:0050671)	1/75	2.596020e-02	4.111945e-02	0	0	4.486261e+01	1.638019e+02	HLA-E
GO_Biological_Process_2021	positive regulation of tumor necrosis factor production (GO:0032760)	1/77	2.664449e-02	4.159608e-02	0	0	4.367763e+01	1.583390e+02	HLA-E
GO_Biological_Process_2021	positive regulation of type I interferon production (GO:0032481)	1/77	2.664449e-02	4.159608e-02	0	0	4.367763e+01	1.583390e+02	STAT1
GO_Biological_Process_2021	negative regulation of blood vessel morphogenesis (GO:2000181)	1/78	2.698648e-02	4.182905e-02	0	0	4.310823e+01	1.557250e+02	STAT1
GO_Biological_Process_2021	regulation of protein localization to plasma membrane (GO:1903076)	1/80	2.767015e-02	4.258456e-02	0	0	4.201266e+01	1.507163e+02	GBP1
GO_Biological_Process_2021	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	1/81	2.801183e-02	4.280682e-02	0	0	4.148542e+01	1.483157e+02	HLA-E
GO_Biological_Process_2021	anaphase-promoting complex-dependent catabolic process (GO:0031145)	1/84	2.903626e-02	4.406202e-02	0	0	3.997992e+01	1.414973e+02	PSMB8
GO_Biological_Process_2021	Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	1/85	2.937753e-02	4.427030e-02	0	0	3.950198e+01	1.393442e+02	PSMB8
GO_Biological_Process_2021	response to interleukin-1 (GO:0070555)	1/86	2.971870e-02	4.437393e-02	0	0	3.903529e+01	1.372473e+02	GBP1
GO_Biological_Process_2021	negative regulation of angiogenesis (GO:0016525)	1/87	3.005976e-02	4.437393e-02	0	0	3.857946e+01	1.352043e+02	STAT1
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	1/87	3.005976e-02	4.437393e-02	0	0	3.857946e+01	1.352043e+02	PSMB8
GO_Biological_Process_2021	regulation of establishment of planar polarity (GO:0090175)	1/88	3.040072e-02	4.457403e-02	0	0	3.813410e+01	1.332134e+02	PSMB8
GO_Biological_Process_2021	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	1/89	3.074158e-02	4.477129e-02	0	0	3.769886e+01	1.312727e+02	PSMB8
GO_Biological_Process_2021	regulation of stem cell differentiation (GO:2000736)	1/91	3.142299e-02	4.534663e-02	0	0	3.685741e+01	1.275346e+02	PSMB8
GO_Biological_Process_2021	negative regulation of mitotic cell cycle phase transition (GO:1901991)	1/92	3.176354e-02	4.534663e-02	0	0	3.645055e+01	1.257338e+02	PSMB8
GO_Biological_Process_2021	regulation of endothelial cell proliferation (GO:0001936)	1/92	3.176354e-02	4.534663e-02	0	0	3.645055e+01	1.257338e+02	STAT1
GO_Biological_Process_2021	negative regulation of MAPK cascade (GO:0043409)	1/94	3.244433e-02	4.571701e-02	0	0	3.566308e+01	1.222612e+02	GBP1
GO_Biological_Process_2021	interleukin-1-mediated signaling pathway (GO:0070498)	1/94	3.244433e-02	4.571701e-02	0	0	3.566308e+01	1.222612e+02	PSMB8
GO_Biological_Process_2021	regulation of cell cycle phase transition (GO:1901987)	1/95	3.278457e-02	4.589840e-02	0	0	3.528191e+01	1.205864e+02	PSMB8
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	1/103	3.550282e-02	4.938534e-02	0	0	3.250163e+01	1.084951e+02	HLA-E
GO_Biological_Process_2021	response to tumor necrosis factor (GO:0034612)	1/110	3.787592e-02	5.235079e-02	0	0	3.040367e+01	9.952458e+01	GBP1
GO_Biological_Process_2021	Fc-epsilon receptor signaling pathway (GO:0038095)	1/111	3.821453e-02	5.248451e-02	0	0	3.012576e+01	9.834673e+01	PSMB8
GO_Biological_Process_2021	Fc receptor signaling pathway (GO:0038093)	1/112	3.855303e-02	5.261640e-02	0	0	2.985285e+01	9.719255e+01	PSMB8
GO_Biological_Process_2021	cellular response to lectin (GO:1990858)	1/115	3.956792e-02	5.333068e-02	0	0	2.906287e+01	9.386540e+01	PSMB8
GO_Biological_Process_2021	stimulatory C-type lectin receptor signaling pathway (GO:0002223)	1/115	3.956792e-02	5.333068e-02	0	0	2.906287e+01	9.386540e+01	PSMB8
GO_Biological_Process_2021	innate immune response activating cell surface receptor signaling pathway (GO:0002220)	1/119	4.091969e-02	5.481218e-02	0	0	2.807203e+01	8.972226e+01	PSMB8
GO_Biological_Process_2021	epithelium development (GO:0060429)	1/122	4.193244e-02	5.536372e-02	0	0	2.737190e+01	8.681533e+01	STAT1
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	1/122	4.193244e-02	5.536372e-02	0	0	2.737190e+01	8.681533e+01	PSMB8
GO_Biological_Process_2021	non-canonical Wnt signaling pathway (GO:0035567)	1/124	4.260710e-02	5.536372e-02	0	0	2.692412e+01	8.496537e+01	PSMB8
